1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,is_pc,is_mobile,is_tablet,is_touch_capable,is_bot,browser,browser_version,os,os_version,device,target_user
55,64,217,183,72,88,120,40,32,136,65,175,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,104,224,200,112,32,120,72,64,88,96,193,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,680,144,56,112,120,80,72,88,176,112,1408,48,369,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
103,32,232,177,96,39,96,64,80,64,72,248,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,88,216,168,88,64,96,80,48,96,80,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,72,272,672,225,63,88,80,64,40,112,56,168,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,80,224,176,104,48,144,40,56,104,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,104,192,184,88,72,120,56,56,96,80,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,104,232,160,112,40,96,80,48,160,104,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,40,240,160,96,56,88,64,56,104,56,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,64,208,176,104,56,88,64,56,120,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,64,192,168,72,80,104,40,40,136,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,80,200,160,72,80,96,56,56,120,56,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,48,200,160,104,48,88,64,88,144,136,136,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,48,200,160,104,48,88,64,88,144,136,136,288,3040,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,72,216,184,112,48,80,56,56,95,73,376,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,96,232,192,112,64,96,88,72,176,88,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,200,184,96,64,112,40,88,72,64,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,56,191,185,88,80,56,96,72,63,89,167,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,55,209,168,56,96,80,71,80,65,88,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,47,209,176,136,32,88,87,80,96,72,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
79,56,209,167,104,57,88,72,79,56,73,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,72,183,176,72,73,87,48,49,104,47,153,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
63,65,239,209,152,87,128,48,64,120,73,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
47,601,375,216,104,57,120,39,40,121,63,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,72,208,160,64,120,64,120,40,64,136,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,72,208,152,104,72,72,80,72,80,80,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,56,200,176,71,89,71,73,55,105,47,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
47,104,160,169,103,64,89,71,48,97,71,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
57,80,199,168,72,88,96,56,64,112,64,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,25,200,184,88,63,89,63,64,89,71,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
55,80,184,168,104,56,112,64,80,104,56,177,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,88,192,176,72,88,64,64,48,96,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,104,216,184,96,48,96,64,48,88,72,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,88,208,176,128,40,80,72,88,48,104,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,200,176,104,56,120,56,48,112,64,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,72,184,160,72,80,56,64,48,96,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,72,216,160,120,48,64,64,88,64,64,185,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
55,80,168,168,72,72,80,32,56,112,56,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,88,184,160,104,48,80,72,72,72,80,400,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,48,224,168,79,81,64,72,56,80,80,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,71,201,184,104,55,73,63,73,72,88,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
23,89,192,176,63,89,88,56,48,119,80,217,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,88,216,184,96,89,127,56,72,112,48,337,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,56,184,168,104,64,72,96,40,88,88,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
65,63,184,168,112,88,56,88,80,64,88,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,72,168,160,80,96,48,80,48,80,88,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,88,200,168,120,128,96,80,280,96,552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,112,168,160,96,64,88,48,48,120,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,96,192,184,96,64,80,56,64,88,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,112,184,152,96,64,56,80,40,80,88,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,88,208,184,128,56,80,88,64,72,104,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,80,232,176,88,104,64,96,32,104,96,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,96,184,160,112,48,72,56,56,104,64,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,88,544,152,80,88,56,96,40,96,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
39,73,184,152,72,88,64,56,56,96,48,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,88,176,168,104,56,104,39,49,96,64,145,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
15,89,192,159,112,64,40,88,73,79,88,489,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
39,88,152,160,72,104,57,71,48,88,73,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,112,144,168,104,65,79,48,64,104,72,504,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,88,184,144,120,56,64,72,48,96,88,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,112,160,152,120,48,64,72,48,96,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,64,192,152,72,88,64,73,79,64,88,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
24,112,1512,392,128,96,144,48,56,240,104,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,208,176,136,32,104,104,72,136,80,312,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,64,192,160,88,112,80,72,72,96,144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,48,200,144,88,128,88,56,128,72,408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,200,152,72,112,48,56,64,96,88,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,72,200,152,128,48,88,104,64,72,88,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,288,192,88,72,88,64,64,112,56,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,96,192,144,96,72,72,48,40,112,64,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,96,184,200,136,56,96,80,80,144,64,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,80,176,160,72,96,80,40,64,104,48,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,120,216,168,104,64,80,64,48,112,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,88,192,160,56,104,72,48,48,136,40,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,72,192,160,56,120,64,40,56,120,72,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,208,168,48,120,80,80,40,120,104,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,56,192,152,40,120,64,56,48,104,64,288,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,48,184,168,40,128,56,72,88,64,104,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,168,168,88,96,88,55,65,88,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,183,153,64,104,80,39,48,112,57,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,56,192,159,48,137,23,72,41,104,55,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,72,192,152,119,56,129,80,40,127,89,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,31,209,160,103,64,80,56,48,129,63,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
73,55,192,153,63,96,89,39,72,104,56,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
65,63,185,175,80,81,79,56,48,120,73,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,72,168,184,96,72,80,64,48,96,72,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,72,192,152,88,80,96,40,56,112,48,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,200,168,88,96,64,88,48,96,120,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
103,40,200,160,88,88,24,88,24,104,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
55,56,224,168,80,128,88,72,128,168,712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,72,200,152,88,88,48,80,56,64,104,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,32,224,168,72,88,72,72,56,96,88,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,56,184,152,64,112,56,32,56,112,48,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,80,192,152,88,80,72,64,40,128,64,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,88,192,152,120,40,72,80,72,72,88,840,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,56,201,144,87,88,64,64,64,80,80,929,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,56,199,160,104,48,80,56,40,104,104,481,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
47,72,192,233,119,56,113,79,81,71,128,273,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,48,216,152,88,80,64,65,88,71,72,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,64,192,176,64,96,56,56,56,80,88,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,64,200,160,64,80,56,48,56,96,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
57,47,192,160,48,128,48,48,56,120,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,48,176,144,80,88,64,64,40,88,80,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,88,152,152,80,80,56,80,48,88,96,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,208,152,112,40,120,48,80,96,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,96,224,160,72,96,72,88,40,96,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,72,200,160,112,56,72,48,64,128,528,240,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,104,224,160,80,88,56,96,72,64,104,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,72,201,152,96,80,64,72,71,73,104,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
79,48,208,160,120,48,88,80,72,72,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,40,208,160,88,96,56,72,88,56,88,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
81,55,192,168,72,80,72,64,48,104,56,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,192,161,95,72,80,48,104,56,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,40,184,152,80,96,40,80,72,56,80,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,184,160,112,56,72,80,72,64,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,40,224,176,80,80,80,72,32,128,64,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
57,55,192,152,80,104,32,88,72,64,96,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,80,176,152,72,104,48,56,64,88,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,176,160,88,88,88,88,64,184,104,224,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,184,152,120,48,64,88,80,48,104,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,48,200,160,88,80,80,64,80,64,72,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,40,192,144,80,112,24,96,64,96,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,48,176,144,72,96,80,64,48,96,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,32,200,168,104,112,16,128,40,104,112,296,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,40,200,144,120,56,72,48,64,80,80,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,56,224,160,120,56,56,72,64,80,96,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,200,144,104,64,80,56,88,48,88,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,48,192,160,95,72,105,48,104,80,72,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,72,192,152,96,56,104,72,80,56,88,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,184,168,88,72,72,64,56,88,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,80,192,160,112,80,56,80,72,72,79,177,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,56,200,152,112,103,49,56,48,88,103,225,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
47,81,199,161,80,95,80,89,71,49,120,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,72,200,152,96,88,40,88,88,56,104,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3

